"budget","popularity","revenue","runtime","vote_average","vote_count","release_year","release_month","budget_adjust","revenue_adjust","weight","History","Action","Documentary","Drama","Crime","Fantasy","Science Fiction","Romance","Horror","Comedy","Thriller","Western","Adventure","Music","War","Family","Animation","Mystery","based on novel","not based on novel","United States","United Kingdom","France","Japan","Australia","Germany","Canada","Spain","India","Mexico","Ireland","Italy","South Korea","China","South Africa","Hong Kong","New Zealand","Norway","Thailand","Fiji","Bulgaria","Russia","Brazil","Iran"
"12000000","21.958055","81272766","110.0","6.3","417","2012","2","14162565.223829893","95919237.44967203","6.34044972433375","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","45.477802","114194847","104.0","6.7","1060","2006","8","16129166.66666667","153488976.6447917","6.512442303094941","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","40.631671","39673162","154.0","7.3","1514","1997","12","20259439.25233645","66979667.957258575","6.871384208584427","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","26.219598","43493123","107.0","6.2","497","2008","4","15102622.815288223","54738352.64399475","6.310217869424154","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15000000","64.504747","145000000","84.0","6.6","1935","2012","2","17703206.529787365","171130996.4546112","6.503227183870083","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","3.389249","30400000","132.0","6.2","51","1983","11","32646987.951807234","82705702.811245","6.347886198744593","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5000000","14.779537","42365581","116.0","6.6","249","1981","7","14904840.484048406","126290445.3638064","6.394671649608579","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","6.703319","61141030","93.0","4.7","158","2002","2","18074708.17120623","92092189.54474708","6.168832499547943","0","1","0","1","0","0","0","1","0","1","0","0","1","1","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","49.070321","100000000","88.0","6.5","1564","2012","3","14162565.223829893","118021376.86524911","6.434986334053121","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","21.933822","89800000","172.0","7.3","323","1970","1","83805154.63917528","627141907.216495","6.547680082030244","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","20.624896","52223306","96.0","6.6","435","2002","8","18074708.17120623","78660084.64046693","6.417283297431436","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","8.083995","40855419","89.0","5.5","339","2008","10","15102622.815288223","51418665.259796664","6.172185492380223","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","11.135734","56309766","98.0","5.5","281","2008","2","15102622.815288223","70868763.0595951","6.197584032157455","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","11.510281","31155435","93.0","6.3","218","2001","12","18360474.3083004","47669046.990118586","6.345918131359847","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","18.422327","56298474","123.0","7.3","383","2002","8","18074708.17120623","84798207.33618677","6.575254422334572","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","8.410688","32726956","93.0","6.5","85","2012","6","14162565.223829893","38624804.077284254","6.363175122749585","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","74.358971","307166834","125.0","7.6","3759","2014","5","13735300.081103003","351585719.9960294","7.288288747129801","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","18.422008","22921898","121.0","6.9","439","1998","9","19948711.656441722","38105194.48503068","6.4955059003908415","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","6.044161","21133087","99.0","6.5","330","1999","9","19517647.058823533","34372344.44411765","6.384338061465717","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","29.019504","100129872","98.0","7.4","579","2013","11","13958112.44135184","116468667.6761806","6.684337964736331","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","16.931846","23006849","104.0","5.8","364","2006","3","16129166.66666667","30923441.832986116","6.2292901664781795","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","64.610671","85512300","109.0","6.1","1937","2015","6","13719015.935565805","97762050.53224032","6.199777965954777","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","29.223881","17654912","115.0","7.4","636","2013","9","13958112.44135184","20535770.569847655","6.705921422942696","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","16.183746","22939027","94.0","5.6","364","2011","12","14455652.421323117","27633216.76627886","6.184296346947895","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","47.992817","42931041","88.0","6.6","1151","2006","8","16129166.66666667","57703492.95520834","6.471680452957045","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"14000000","26.967494","85000000","149.0","7.9","613","1981","9","41733553.35533553","253382288.22882292","6.861538023225332","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","16.40512","35485056","100.0","6.1","294","2012","9","14162565.223829893","41879951.672604695","6.305679256693601","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","32.940597","32248241","106.0","6.4","933","2015","1","13719015.935565805","36867844.347747214","6.373567210499175","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8000000","8.708229","6739141","95.0","5.7","168","1992","9","15450890.947968638","13015716.58424804","6.276646616991346","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","4.770195","6754898","116.0","5.8","78","2006","10","16129166.66666667","9079239.638194446","6.321465082103375","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","10.536092","23","119.0","4.6","89","2003","9","17671956.521739133","33.87125","6.237670505853831","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","8.290636","3148182","110.0","6.6","154","2008","11","15102622.815288223","3962150.4416566426","6.38081781914893","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000000","27.65527","88489643","119.0","6.7","537","2006","7","14785069.444444448","118938683.35173613","6.457672523373364","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"12400000","32.523573","8371085","142.0","7.3","720","2013","5","14423382.856063567","9737045.473842815","6.69898251740714","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","27.322212","12077441","99.0","6.5","882","2013","2","13958112.44135184","14048189.956816068","6.414228225356599","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","12.664787","19271312","129.0","6.9","206","2004","5","17213552.143991534","27643977.832927477","6.43095307490527","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0"
"12000000","5.841285","1644755","111.0","6.5","84","2009","9","15156546.423227698","2077400.4593613225","6.363072862004256","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","5.327714","15250000","114.0","6.8","107","2000","9","18882926.829268295","23997052.84552846","6.388972438913809","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","4.793348","10652498","132.0","7.6","55","2009","4","15156546.423227698","13454590.038361683","6.4062578222778415","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"12000000","5.158067","11212294","131.0","6.3","59","2010","12","14911949.22405254","13933096.56776241","6.3514786666882666","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20000000","5.727602","17479","113.0","5.8","62","2011","4","24092754.035538528","21055.862389358896","6.327805083101592","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"12000000","11.150261","101332962","99.0","6.0","229","2014","4","13735300.081103003","115986553.43141729","6.299252521484622","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10000000","53.595686","83557872","103.0","7.7","2912","2000","9","15735772.35772358","131484765.24878052","7.294813127547215","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11500000","20.747994","57469467","103.0","6.4","407","1989","4","25130282.25806452","125584689.29830647","6.36519656192757","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000000","45.072136","153083102","106.0","6.9","1596","1984","6","28687872.9547642","399238961.97247356","6.6597163120567355","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000000","126.393695","775398007","121.0","8.1","6624","1977","5","49185973.59735974","3467155081.7952147","7.822060356608491","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11500000","56.805781","94073028","102.0","5.7","1406","2016","1","12983600.478319384","106209270.55110894","6.008267477203645","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000000","12.854853","111858363","197.0","7.4","247","1965","12","94624444.44444446","962230495.9400002","6.526043630487472","0","0","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"25000000","31.019381","93617009","116.0","7.2","1486","2010","12","31066560.88344279","116334340.39297245","6.812770616555364","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000000","11.227087","72778712","95.0","6.4","298","2006","9","14785069.444444448","97821664.63611113","6.362752248300061","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000000","19.231507","64088552","120.0","7.3","384","1992","3","21244975.05345688","123778153.49565218","6.575696879952194","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000000","31.162838","78874843","106.0","7.3","1368","2014","8","12590691.741011087","90280803.12124056","6.847517730496451","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11000000","7.559192","49797148","107.0","6.6","217","1989","2","24037661.290322583","108818816.07709679","6.390204955378446","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"13000000","38.018085","97837138","81.0","6.7","1062","2002","9","19580933.85214008","147364809.8046693","6.512604270018003","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
